"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
68295,3/31/2023 0:00:00,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88655055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305000,0,241190,0,0,0,40320641,0,0,0,0,0,3215382,0,0,0,0,0,0,0,458419,0,295,0,0,0,0,0,32602,0,172596,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,1703,17,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305000,2305000,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,6,26806,0,26433,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825206,0,0,0,0,0,0,0,0,825206,161514035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68296,3/31/2023 0:00:00,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897722,0,0,0,0,0,0,0,0,0,0,0,0,58071576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421517,0,0,0,0,0,0,0,21375536,0,0,1128213,1410200,5664384,2762429,1935487,7611652,0,0,0,0,0,415104,0,801,0,0,0,0,0,20814,0,26529,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,990,16,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17421885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9858,0,0,0,0,2,9858,0,5131,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566513,0,0,0,0,0,0,0,0,2566513,100394127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68297,3/31/2023 0:00:00,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112953,0,0,0,0,0,0,0,0,0,0,0,0,36643354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8469724,0,0,112874,1522,1896337,1427748,111481,0,0,0,0,0,0,736849,0,56,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155292,0,0,0,0,0,0,0,0,2155292,51715503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68298,3/31/2023 0:00:00,22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270787422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34999999,0,0,0,0,0,0,0,111122840,0,0,35341,0,26704628,14480580,0,46603143,0,0,0,0,0,530890,0,3591,0,0,0,0,0,53920,0,666624,0,0,0,0,0,0,0,0,0,0,0,0,0,4836,804,15,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15173,0,0,0,0,11,35003,0,49871,3866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39894315,0,0,0,0,0,0,0,0,39894315,525262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68300,3/31/2023 0:00:00,6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27518899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977500,0,0,0,10414562,0,0,84350,2066960,2515876,664031,507551,4136451,0,0,0,0,0,217614,0,247,0,0,0,0,0,5782,0,12507,0,0,0,0,0,0,0,0,0,0,0,0,0,384,9225,16,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,2,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49053152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68301,3/31/2023 0:00:00,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209922596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,1233333,15000000,0,0,0,0,0,256876630,0,0,9112558,239388,35790405,147070624,1224389,119586822,0,0,0,0,0,1527090,0,3917,0,0,0,0,0,134896,0,658739,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,2663,21,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4993,0,30513,2501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94382530,0,0,0,0,0,0,0,0,94382530,837506624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68302,3/31/2023 0:00:00,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164795759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,50000000,0,0,0,0,0,147351468,0,0,8545236,2246527,34676823,50655628,2514871,118201465,0,0,0,0,0,5050074,0,28356,0,0,0,0,0,109272,0,640232,0,0,0,0,0,0,0,0,0,0,0,0,0,13112,13444,66,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,50000000,0,0,0,0,0,0,0,0,0,37097,0,0,0,0,33,83448,0,135278,30646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93090000,0,0,0,0,0,0,0,0,93090000,520537462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68305,3/31/2023 0:00:00,22280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24115952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346706,0,0,193474,0,2019633,386855,48999,9356394,0,0,0,0,0,727550,0,276,0,0,0,0,0,5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,70,30,92021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11458114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116355,0,0,0,0,0,0,0,0,3116355,48991533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68315,3/31/2023 0:00:00,22333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301429173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,46094000,0,0,0,0,0,254366942,0,0,3848232,1953710,25999631,18363502,4042964,258357023,0,0,0,0,0,1818276,0,1548,0,0,0,0,0,105151,0,52421,0,0,0,0,0,0,0,0,0,0,0,0,0,14870,7048,6,102022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46094000,46094000,0,0,0,0,0,0,0,0,0,73550,0,0,0,0,72,143578,0,329373,38921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106949946,0,0,0,0,0,0,0,0,106949946,799087511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68316,3/31/2023 0:00:00,14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189691,0,0,0,0,0,0,0,0,0,0,0,0,51867498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14718112,0,0,125762,0,1907813,204065,0,8943639,0,0,0,0,0,93125,0,131,0,0,0,0,0,11324,0,20298,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,578,7,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,3423,0,0,3,4054,0,11393,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112260,0,0,0,0,0,0,0,0,2112260,78033043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68317,3/31/2023 0:00:00,26305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27875063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250000,0,0,0,0,0,0,0,10735472,0,0,3390473,0,6527221,8177607,335411,15042008,0,0,0,0,0,525925,0,289,0,0,0,0,0,9464,0,65948,0,0,0,0,0,0,0,0,0,0,0,0,0,668,126,6,122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063345,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,0,0,0,0,2,2583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5468682,0,0,0,0,0,0,0,0,5468682,70180042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68321,3/31/2023 0:00:00,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38347772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16801184,0,0,825681,125525,2416184,667356,124534,10138620,0,0,0,0,0,936945,0,431,0,0,0,0,0,8340,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,253,8,102022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2989015,0,15843026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19470,0,5417,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264718,0,0,0,0,0,0,0,0,2264718,68491492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68322,3/31/2023 0:00:00,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528271192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372520635,0,0,9424319,2072866,33787405,70461517,5222741,134188363,0,0,0,0,0,1366811,0,4709,0,0,0,0,0,150827,0,1987858,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,12140,8,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447603,0,37587,0,0,114,627578,0,60447,16647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137331815,0,0,0,0,0,0,0,0,137331815,1081003604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68324,3/31/2023 0:00:00,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52957513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21902568,0,0,3950270,2306128,14466817,8485981,7595068,30941677,0,0,0,0,0,1855219,0,271,0,0,0,0,0,20278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,351,25,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686959,0,0,0,0,0,0,0,0,8686959,140649544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68325,3/31/2023 0:00:00,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23727172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10805500,745000,0,0,16220714,0,0,591539,0,3790760,5146077,141236,11669235,0,0,0,0,0,225038,0,578,0,0,0,0,0,12363,0,70564,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,1643,10,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75697,0,43970,0,0,69,196223,0,21006,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7410920,0,0,0,0,0,0,0,0,7410920,72841464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68328,3/31/2023 0:00:00,23716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47226,30871,0,0,0,0,0,0,0,0,0,0,0,6243726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,2000000,0,0,3970000,2583000,0,0,11026549,0,0,294217,0,1255157,21031375,249000,13892064,0,0,0,0,0,6758449,0,5,0,0,0,0,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,49,92021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28028361,0,0,0,0,0,0,0,0,28028361,53540314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68331,3/31/2023 0:00:00,22324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27054228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13290042,0,0,80242,74142,1485018,1417711,45675,3850635,0,0,0,0,0,785562,0,166,0,0,0,0,0,8322,0,76344,0,0,0,0,0,0,0,0,0,0,0,0,0,492,146,23,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8292450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096537,0,0,0,0,0,0,0,0,2096537,47368072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68332,3/31/2023 0:00:00,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21067486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7317049,0,0,99946,0,1212790,529015,243,10202767,0,0,0,0,0,603357,0,40,0,0,0,0,0,6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,437,19,32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6262,0,0,0,0,6,12452,0,8459,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004545,0,0,0,0,0,0,0,0,1004545,40773890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68342,3/31/2023 0:00:00,4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567377,0,0,0,0,0,0,0,0,0,0,0,0,142391070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,5477250,251236,0,0,59548386,0,0,6785515,1850265,21662815,17881304,2192270,8348309,0,0,0,0,0,664598,0,1513,0,0,0,0,0,55473,0,323412,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,3548,31,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111965,0,0,0,0,104,147347,0,27886,10030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14315479,0,0,0,0,0,0,0,0,14315479,263489414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68343,3/31/2023 0:00:00,7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719441,0,0,0,0,0,0,0,0,0,0,0,0,12985796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147618,0,0,0,774147,774147,489846,0,2646526,0,0,0,0,0,227358,0,17349,0,0,0,0,0,4087,0,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,430,89,12,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5046,0,0,0,0,3,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495564,0,0,0,0,0,0,0,0,495564,22268703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68349,3/31/2023 0:00:00,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284343,0,0,0,0,0,0,0,0,0,0,0,0,104585651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6000000,7000000,0,0,0,0,0,40603088,0,0,812532,977653,4233609,17856694,1858586,30281692,0,0,0,0,0,1015978,0,317,0,0,0,0,0,26203,0,52161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26935,7,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22965885,0,0,0,0,0,0,0,0,0,2097705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22965885,0,0,0,0,0,0,0,0,22965885,190726664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68353,3/31/2023 0:00:00,14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707870,0,0,0,0,0,0,0,0,0,0,0,0,370482190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96700000,0,0,0,0,10500000,0,0,217637875,0,0,15259059,667226,55446165,145463337,5446887,193757274,0,0,0,0,0,2655082,0,10685,0,0,0,0,0,158168,0,499986,0,0,0,0,0,0,0,0,0,0,0,0,0,9345,3052,25,42022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39039,0,0,0,0,26,122192,0,215900,14886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114224610,0,0,0,0,0,0,0,0,114224610,1062131418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
