"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
64893,3/31/2023 0:00:00,19121,4/29/2023 12:36:00 AM,9316999,767861,0,81824181,0,74438046,74438046,0,37039,0,0,2525,50120268,143,6674449,41921,0,0,0,0,0,0,0,5689,15000,0,0,34,45867,0,0,0,0,0,0,936,1058,314,378,30525,747,0,0,0,0,0,0,0,0,0,0,0,0,41817581,0,0,0,829208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704522,0,0,0,0,1170185,0,0,14757410,4452295,5152991,6856494,5461489,0,6904950,0,0,511,0,0,0,0,0,0,0,0,0,128547,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160060,52354,5324095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64896,3/31/2023 0:00:00,19124,4/28/2023 12:14:47 AM,8848304,431890,0,1304952742,0,1167682037,1167682037,0,401091,266190,232237,25826,574466573,1001,28380549,1543012,0,0,0,0,0,0,0,48517,1006422,0,0,0,4294267,0,0,0,0,0,0,899,670,574,574,411224,41298,0,0,0,0,0,0,0,0,0,0,0,0,187621881,0,0,0,4942856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11614819,0,0,0,0,5375043,0,0,62932178,56770591,117218086,222049380,617889703,0,213790637,0,0,2705,0,0,0,0,0,0,0,0,0,1046782,0,57297,0,0,0,0,0,0,0,0,0,0,18171653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399525,1918062,15576720,0,0,0,0,0,9189902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64913,3/31/2023 0:00:00,19141,4/28/2023 12:13:57 AM,2489072,1213458,0,378997146,0,328570345,328570345,0,134459,0,0,38818,301732648,4476,28409484,456113,0,0,0,0,0,0,0,19057,2066000,0,0,148679,17590,0,0,0,0,0,0,1164,1599,299,409,285141,126242,0,0,0,0,54400,0,0,0,0,0,0,0,128369062,0,0,0,3103401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906734,0,0,0,0,2876910,17070600,0,73023032,5512237,21400376,67015390,50576441,0,35205820,0,0,22933,0,0,0,0,0,0,0,0,0,2019753,0,115841,0,0,0,0,0,0,0,0,0,0,18457067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848780,147366,975882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64917,3/31/2023 0:00:00,19145,4/7/2023 12:01:40 AM,67288,0,0,4766354,0,4156744,4156744,0,0,0,0,123,1462076,15,45628,0,0,0,0,0,0,0,0,298,500,0,0,0,14500,0,0,0,0,0,0,0,891,441,387,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,4156744,80931,0,0,17342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49836,0,0,0,0,19475,0,0,0,0,0,0,0,0,505304,0,0,68,0,0,0,0,0,0,0,0,0,20540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64920,3/31/2023 0:00:00,19148,5/9/2023 10:02:19 PM,3508305,834259,0,207002939,0,182640909,184203493,0,399951,316248,68048,11387,141616333,1817,14962257,1026718,0,0,0,0,0,0,0,17162,685991,0,0,0,246313,0,0,0,0,0,4,990,1199,349,349,350159,26154,0,0,0,681445,2741598,0,0,0,0,0,0,0,92381526,2319214,0,0,2031530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735311,0,0,0,0,1448698,0,1562584,37217003,2314866,17524081,29168222,18351889,0,18396354,0,0,4133,0,0,0,0,0,0,0,0,0,1488230,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644203,27510,912392,0,0,0,0,0,335404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64932,3/31/2023 0:00:00,19160,4/14/2023 12:03:14 AM,3949126,242042,0,216246734,0,198949920,198949920,0,477367,78228,18566,24214,84555016,2176,6222887,762854,0,0,0,0,0,0,0,19239,120000,0,0,7965,223735,0,0,0,0,0,0,999,1099,589,599,82907,4559,0,0,0,0,0,0,0,0,0,0,0,0,93830784,1356139,0,0,1082496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974120,0,0,0,0,348076,0,0,34431012,13926214,24193097,33125987,20015063,0,15587135,0,0,6702,0,0,0,0,0,0,0,0,0,314143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138153,0,522047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64938,3/31/2023 0:00:00,19166,5/1/2023 12:05:23 AM,0,766,0,609993,0,557548,557548,0,0,0,0,48,524222,9,147508,281,0,0,0,0,0,0,0,524,724,0,0,0,0,0,0,0,0,0,0,0,999,499,799,0,0,0,0,0,585,0,0,0,0,0,0,0,0,557548,0,0,0,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960,0,0,0,0,3288,0,0,0,0,0,0,0,0,48375,0,0,19,0,0,0,0,0,0,0,0,0,65306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64939,3/31/2023 0:00:00,19167,4/21/2023 12:02:01 AM,0,104112,0,11946555,0,10195378,10195378,0,14674,0,0,71829,5386891,99,383658,15523,0,0,0,0,0,0,0,2218,5300,0,0,0,1543,0,0,0,0,0,0,0,949,425,890,11479,2097,0,0,0,0,0,0,0,0,0,0,0,0,8374718,33527,0,0,133507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106018,0,0,0,0,46726,0,0,1814204,0,6456,6456,0,0,588984,0,0,49177,0,0,0,0,0,0,0,0,0,8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11567,0,103802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64942,3/31/2023 0:00:00,19170,4/22/2023 12:02:40 AM,861477,149939,0,99119291,0,82869707,82869707,0,38086,0,0,4884,75838143,28,254737,45039,0,0,0,0,0,0,0,11758,30000,0,0,13673,57448,0,0,0,0,0,0,817,1376,279,340,50069,3707,0,0,0,30000,0,0,0,0,0,0,0,0,44853054,0,0,0,1020893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852869,0,0,0,0,1287228,5000000,0,18911498,768296,3281828,5658618,12400024,0,9932356,0,0,2793,0,0,0,0,0,0,0,0,0,264253,0,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128267,23053,972113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64943,3/31/2023 0:00:00,19171,4/28/2023 12:08:04 AM,0,0,0,3846714,0,3060803,3060803,0,0,0,0,130,2505937,23,330972,0,0,0,0,0,0,0,0,905,1176,0,0,0,749,0,0,0,0,0,0,0,1500,400,500,11872,0,0,0,0,1212,0,0,0,0,0,0,0,0,3060803,192737,0,0,28704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32697,0,0,0,0,0,0,0,0,0,0,0,0,0,591962,0,0,61,0,0,0,0,0,0,0,0,0,37531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64948,3/31/2023 0:00:00,19176,4/15/2023 12:01:38 AM,0,6066,0,19067686,0,16377508,16377508,0,735,0,0,86144,7795233,48,837089,2177,0,0,0,0,0,0,0,2223,3500,0,0,0,3808,0,0,0,0,0,0,0,1100,299,399,19603,5110,0,0,0,28465,0,0,0,0,0,0,0,0,15375820,984290,0,0,142509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175238,0,0,0,0,17275,0,0,1001688,0,0,0,0,0,1659893,0,0,55524,0,0,0,0,0,0,0,0,0,11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13463,0,152235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64967,3/31/2023 0:00:00,19195,4/6/2023 12:02:18 AM,0,4435,0,5211806,0,4368188,4368188,0,0,6920,0,460,3928366,51,650784,7888,0,0,0,0,0,0,0,1140,2500,0,0,0,0,0,0,0,0,0,0,790,940,275,475,6166,3959,0,0,0,14487,290044,0,0,0,0,0,0,0,3706713,0,0,0,58163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42935,0,0,0,0,15274,0,0,0,24895,117854,346536,0,0,813857,0,0,116,0,0,0,0,0,0,0,0,0,139754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11702,0,6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64970,3/31/2023 0:00:00,19198,4/25/2023 12:08:02 AM,6833576,472176,0,445749346,0,407487897,407487897,0,1713511,290462,40510,17654,265376083,5651,26352043,3655997,0,0,0,0,0,0,0,48696,500000,0,1721000,5,0,0,0,0,0,0,0,892,1149,839,979,862371,176396,0,0,0,0,9345403,0,0,0,0,0,0,0,173334149,0,0,0,3500334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123063,0,0,0,0,2349552,0,0,83037654,17198948,27417357,58212021,48726329,0,43950345,0,0,6451,0,0,0,0,0,0,0,0,0,4889589,0,72296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777553,203018,7951650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64986,3/31/2023 0:00:00,19214,4/7/2023 12:01:44 AM,36720,33491,0,27759795,0,23964385,23964385,0,3939,48876,0,1696,22062728,229,2107251,62404,0,0,0,0,0,0,0,3686,119530,0,0,44,71258,0,0,0,0,0,0,1190,1500,300,275,1008,470,0,0,0,94704,0,0,0,0,0,0,0,0,6397051,1084094,0,0,198144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227098,0,0,0,0,84299,0,0,3213118,2342475,4496878,6986646,5025095,0,2463383,0,0,632,0,0,0,0,0,0,0,0,0,5944,0,0,0,0,0,0,0,0,0,0,0,0,1321469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29973,0,305387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64991,3/31/2023 0:00:00,19219,4/25/2023 12:09:06 AM,56000,34509,0,12793824,0,11118901,11118901,0,12105,4714,0,626,6192985,41,656961,37011,0,0,0,0,0,0,0,1430,5000,0,0,0,5809,0,0,0,0,0,0,1099,1340.3,412.6,707.1,0,73,0,0,0,41707,796228,0,0,0,0,0,0,0,5262958,442001,0,0,107873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115904,0,0,0,0,14004,0,0,3006372,0,518366,639017,1414326,0,1176836,0,0,192,0,0,0,0,0,0,0,0,0,6857,0,6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,54107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64999,3/31/2023 0:00:00,19227,4/7/2023 12:02:10 AM,0,324,0,11576269,0,11419380,11419380,0,0,0,0,313,5695498,16,404787,0,0,0,0,0,0,0,0,776,2500,0,0,0,5572,0,0,0,0,0,0,0,949,549,599,2116,202,0,0,0,3738,0,0,0,0,0,0,0,0,5737339,176381,0,0,96387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104069,0,0,0,0,25377,0,0,3264667,293864,756326,1023675,977448,0,863531,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7265,13437,26009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65003,3/31/2023 0:00:00,19231,4/19/2023 12:03:31 AM,1948150,134806,0,117873453,0,108042521,108042521,0,97543,108416,0,33470,73945678,395,4750666,311049,0,0,0,0,0,0,0,5667,15000,0,4594,0,300335,0,0,0,0,0,0,1175,1390,295,295,35801,43464,0,0,0,250519,778451,0,0,0,0,0,0,0,32888074,0,0,0,797097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003135,0,0,0,0,1566541,0,0,27261068,8541030,7697875,17035884,21538014,0,10716156,0,0,18722,0,0,0,0,0,0,0,0,0,297307,0,17187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102629,44466,1846748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65013,3/31/2023 0:00:00,19241,4/29/2023 12:34:52 AM,1882017,290062,0,103595880,0,91455307,91455307,0,29415,17387,90665,4284,34221064,178,3863005,194440,0,0,0,0,0,0,0,8719,59045,0,0,0,25302,0,0,0,0,0,0,999,949,500,525,16491,11653,0,0,0,0,0,0,0,0,0,0,0,0,59811167,0,0,0,630832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894785,0,0,0,0,1191688,0,0,17292181,1787519,3086307,5665236,3523276,0,8641463,0,0,644,0,0,0,0,0,0,0,0,0,108953,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71971,108919,2656342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65032,3/31/2023 0:00:00,19260,4/28/2023 12:07:57 AM,12857338,0,0,791435810,0,611855176,631909536,0,156881,0,0,35926,552677482,10628,54786427,585560,0,0,0,0,0,0,0,51418,749346,0,355075,501813,1857779,0,0,0,0,0,39,1345,1061.4,594.5,629,339109,43331,0,0,0,0,0,0,0,0,0,0,0,0,216494627,611446,0,0,5678311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5665554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029580,0,0,0,0,9802244,71500000,20054360,131220711,24766471,142878477,209387667,15567977,0,96078055,0,0,12728,0,0,0,0,0,0,0,0,0,3548772,0,38866,0,0,0,0,0,0,0,0,0,0,72282633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629026,447029,1800451,0,0,0,0,0,607757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65039,3/31/2023 0:00:00,19267,5/1/2023 11:42:28 AM,0,0,0,6547496,0,5160945,5411877,0,0,0,0,359,4564571,51,743735,0,0,0,0,0,0,0,0,726,2000,0,8275,0,8799,0,0,0,0,0,1,0,1337.4,410.8,579.1,0,0,0,0,0,22670,0,0,0,0,0,0,0,0,5096245,249483,0,0,54380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61863,0,0,0,0,2953,0,250932,0,0,64700,64700,0,0,860513,0,0,173,0,0,0,0,0,0,0,0,0,5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65040,3/31/2023 0:00:00,19268,4/22/2023 12:03:25 AM,0,0,0,4636018,0,2687819,2687819,0,313,14843,0,170,2868756,14,257774,35099,0,0,0,0,0,0,0,367,600,0,0,0,3833,0,0,0,0,0,0,0,1200,549,624,0,0,0,0,0,16129,0,0,0,0,0,0,0,0,2687819,165533,0,0,23413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33853,0,0,0,0,2865,0,0,0,0,0,0,0,0,1763672,0,0,64,0,0,0,0,0,0,0,0,0,27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
