"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
67963,3/31/2023 0:00:00,22961,0,0,0,0,13585515,25268,0,15484013,0,13585515,25268,0,0,0,0,4,0,0,0,0,32023,3,0,0,0,0,0,0,0,133470,0,40892,0,0,0,0,0,0,0,0,0,0,0,23682,0,0,0,0,0,0,0,0,68071,0,8460,14376,1562,6267,39604,0,0,0,0,1552,22529,3325921,0,0,3301755,0,0,0,0,0,415524,0,0,0,0,9,985,34,1856,0,0,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,174362,0,50606,11053,0,51494,0,6054,0,0,0,0,0,0,0,0,62183,1757491,0,0,0,0,0,0,0,0,-757896,0,2628148,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67965,3/31/2023 0:00:00,24322,0,0,0,0,1028749,0,0,1386996,0,1028749,0,0,0,0,0,4,0,0,0,0,32022,2,0,0,0,0,0,0,0,18904,0,2622,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14586,0,1026,1493,0,454,264,0,0,0,0,0,226,17480,0,0,60861,0,0,0,0,0,385331,0,0,0,0,0,0,0,196,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21526,0,136,608,0,2765,0,3333,0,0,0,0,0,0,0,0,350,765043,0,0,0,0,0,0,0,0,0,0,357299,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67970,3/31/2023 0:00:00,23858,0,0,0,0,225619575,8539509,1627471,258924633,0,225619575,8539509,1627471,0,0,0,90,0,0,0,0,122022,3,0,0,0,0,0,0,0,2424479,0,220531,0,0,0,0,0,0,0,0,0,0,0,351375,0,0,0,0,0,0,0,0,1154779,22370,68184,208468,46300,120434,633221,0,0,0,0,14263,28408,44984113,325821,0,27562808,0,0,0,0,2441648,11437145,0,0,-11,246,1394,13827,690,19402,1379,355,37047,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0,0,2645010,0,831940,418774,0,857685,0,940451,189475,0,0,0,0,0,0,0,4497570,5413893,0,0,0,0,0,0,0,0,0,0,20917920,807,0,0,0,438592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67971,3/31/2023 0:00:00,24027,0,0,0,0,7545992,842853,0,10625837,0,7545992,842853,0,0,0,0,0,0,0,0,0,12023,2,0,0,0,0,0,0,0,96220,0,5227,0,0,0,0,0,0,0,0,0,0,0,5775,0,0,0,0,0,0,0,0,43030,0,0,6258,35,922,9077,0,0,0,0,6422,488,5888765,0,0,1833384,0,0,0,0,0,576919,0,0,0,0,24,0,9,1448,0,24,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,101447,0,5775,5500,0,35490,0,56550,2281,0,0,0,0,0,0,0,10135,611654,0,0,0,0,0,0,0,0,0,0,2209435,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67972,3/31/2023 0:00:00,23977,0,0,0,0,518710852,6667820,146603,587842548,0,518710852,6667820,146603,0,0,0,165,0,0,0,0,92022,3,0,0,0,0,0,0,0,5344084,0,158253,0,0,0,0,0,0,0,0,0,0,0,763127,0,0,0,0,0,0,0,0,2488999,19846,422468,1019329,127169,478955,15616,0,0,0,0,31426,55882,241349543,853595,0,70440309,0,0,0,0,14877033,11135671,0,0,0,23381,2356,21210,562,52254,0,3171,79553,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5502337,0,1658300,920678,0,1285269,0,1201097,1048679,0,0,0,0,0,0,0,2248621,24079584,0,0,0,0,0,0,0,0,-5387740,0,56142750,955,0,0,0,45200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10098,233338278,0,0,0,0,0,7000000,0,0,7000000,89582156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67974,3/31/2023 0:00:00,23003,0,0,0,0,119944640,1875423,256906,145890416,0,125026640,1875423,256906,0,0,0,19,0,0,0,0,92022,3,0,0,0,0,0,0,0,1564429,0,95261,0,0,0,0,0,0,0,0,0,0,0,322054,0,0,0,0,0,0,0,0,745393,16854,79162,137547,91418,98120,705174,0,1380,0,0,4902,19219,39261312,231164,0,28450074,0,0,0,0,2349769,10085455,0,0,0,0,459,9854,230,14909,2,253,25708,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1659690,0,700567,292601,0,3672,0,684598,23625,0,0,0,0,0,0,0,1783350,17533937,0,0,0,0,0,0,0,0,0,0,13490778,925,0,0,0,50500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,13166522,0,0,0,0,0,3000000,0,0,3000000,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67976,3/31/2023 0:00:00,23956,0,0,0,0,13643712,3160,0,16031106,0,13643712,3160,0,0,0,0,48,0,0,0,0,92022,2,0,0,0,0,0,0,0,96449,0,11992,0,0,0,0,0,0,0,0,0,0,0,95486,0,0,0,0,0,0,0,0,83057,1440,10786,62969,0,5025,21737,0,0,0,0,3322,3268,3811272,0,0,1760505,0,0,0,0,100574,755697,0,0,0,0,19,1208,31,2132,163,0,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,108441,0,104057,21635,0,-3241,0,69037,0,0,0,0,0,0,0,0,1018958,571493,0,0,0,0,0,0,0,0,0,0,1780382,1111,0,0,0,49434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725013,0,0,725013,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67979,3/31/2023 0:00:00,23953,0,0,0,0,33043859,609137,0,37440736,0,33043859,609137,0,0,0,0,1,0,0,0,0,32022,3,0,0,0,0,0,0,0,368553,0,41926,0,0,0,0,0,0,0,0,0,0,0,40464,0,0,0,0,0,0,0,0,181609,15870,14797,67065,18867,13795,111064,0,0,0,0,1950,3645,10020373,0,0,4419947,0,0,0,0,2512405,883399,0,0,0,0,82,1630,72,3290,0,107,5181,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,410479,0,339969,25485,0,291056,0,128313,0,0,0,0,0,0,0,0,362963,2973415,0,0,0,0,0,0,0,0,0,0,3610097,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67982,3/31/2023 0:00:00,23992,0,0,0,0,286678536,13772632,1173680,336085474,0,286678536,13772632,1173680,0,0,0,128,0,0,0,0,122022,3,0,0,0,0,0,0,0,2883110,0,167593,0,0,0,0,0,0,0,0,0,0,0,515618,0,0,0,0,0,0,0,0,1557866,29722,263035,816553,89041,124282,42439,0,0,0,0,18468,4783,91043801,0,0,52941068,0,0,0,0,2695602,3451559,0,0,12893,0,620,15508,680,25706,418,743,43675,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,0,0,0,0,3050703,0,1255743,438596,0,440789,0,1000000,0,0,0,0,0,0,0,0,4315159,2252703,0,0,0,0,0,0,0,0,0,0,28723889,852,0,0,0,718474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6947,108858651,0,0,0,0,0,7835421,0,0,7835421,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67993,3/31/2023 0:00:00,5429,0,0,0,0,321612311,8156212,2734491,369538193,0,321612311,8156212,2734491,0,0,0,102,0,0,0,0,122022,3,0,0,0,0,0,0,0,2940298,0,884001,0,0,0,0,0,0,0,0,0,0,0,894896,0,0,0,0,0,0,0,0,2559864,41982,255352,1108011,103230,213067,443517,0,6000,0,0,5513,9858,39521587,0,0,11028183,0,0,0,0,11653644,10490219,0,0,-8128,0,2229,25380,1077,39208,382,529,68805,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,3824299,0,1984750,158033,0,751055,0,400000,0,0,0,0,0,0,367258053,0,4106244,33491030,0,0,0,0,0,0,0,0,0,0,31879057,866,0,0,0,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27894773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67995,3/31/2023 0:00:00,22431,0,0,0,0,110776173,5573057,816266,131856900,0,110776173,5573057,816266,0,0,0,0,0,0,0,0,62022,2,0,0,0,0,0,0,0,898918,0,134997,0,0,0,0,0,0,0,0,0,0,0,114580,0,0,0,0,0,0,0,0,436733,4678,61371,114507,11642,113845,216491,0,0,0,0,5615,37987,46692593,0,0,10608428,0,0,0,0,0,532760,0,0,0,25532,1099,6237,372,14456,169,0,22333,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,1033915,0,288641,62231,0,242945,0,296245,0,0,0,0,0,0,0,0,2810069,10270499,0,0,0,0,0,0,0,0,0,0,15566393,1181,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,26004156,0,0,0,0,0,0,0,0,0,12107126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68005,3/31/2023 0:00:00,22765,0,0,0,0,48030135,412910,47656,54483023,0,48030135,412910,47656,0,0,0,4,0,0,0,0,62022,2,0,0,0,0,0,0,0,388699,0,47219,0,0,0,0,0,0,0,0,0,0,0,157542,0,0,0,0,0,0,0,0,194747,9471,30930,123314,10603,16483,67929,0,0,0,0,2409,8742,6059551,0,0,3912718,0,0,0,0,499598,1085535,0,0,0,0,220,2909,64,5368,138,33,8732,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,435918,0,167648,30728,0,106598,0,59182,14318,0,0,0,0,0,0,0,1199026,5162708,0,0,0,0,0,0,0,0,0,0,5660309,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68008,3/31/2023 0:00:00,23062,0,0,0,0,41238715,581006,0,47628257,0,41238715,581006,0,0,0,0,27,0,0,0,0,62022,3,0,0,0,0,0,0,0,268221,0,143790,0,0,0,0,0,0,0,0,0,0,0,10496,0,0,0,0,0,0,0,0,114683,4950,21876,106305,27087,22909,22535,0,0,0,0,2182,15368,4141259,0,0,9936637,0,0,0,0,907046,792134,0,0,0,0,80,1385,23,2865,0,0,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,412011,0,45363,22257,0,82222,0,59811,0,0,0,0,0,0,0,0,103899,1918205,0,0,0,0,0,0,0,0,0,0,5526120,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2261529,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68010,3/31/2023 0:00:00,22903,0,0,0,0,14970967,0,0,16772381,0,14970967,0,0,0,0,0,0,0,0,0,0,32021,2,0,0,0,0,0,0,0,46943,0,75286,0,0,0,0,0,0,0,0,0,0,0,11899,0,0,0,0,0,0,0,0,58879,0,2713,13655,4638,1158,4060,0,0,0,0,1191,23047,2238285,10073,0,708366,0,0,0,0,0,290494,0,0,0,0,86,584,0,2091,0,0,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,122229,0,20810,15367,0,18331,5400,0,5294,0,0,0,0,0,0,0,97797,3034787,0,0,0,0,0,0,0,0,0,0,1779631,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68011,3/31/2023 0:00:00,22836,0,0,0,0,18717858,376956,2557,21190697,0,18717858,376956,2557,0,0,0,1,0,0,0,0,92022,3,0,0,0,0,0,0,0,241843,0,43259,0,0,0,0,0,0,0,0,0,0,0,101418,0,0,0,0,0,0,0,0,160552,1963,26121,83956,5181,6220,50949,0,0,0,0,1524,4543,7091934,0,0,2269227,0,0,0,0,849626,1255439,0,0,0,0,36,895,5,3644,408,60,5048,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,285102,0,112491,13462,0,43122,12973,0,0,0,0,0,0,0,0,0,594459,675474,0,0,0,0,0,0,0,0,0,0,1868907,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6209700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68016,3/31/2023 0:00:00,22483,0,0,0,0,22831481,1491557,890271,30091673,0,22831481,1491557,890271,0,0,0,0,0,0,0,0,92022,3,0,0,0,0,0,0,0,294032,0,36536,0,0,0,0,0,0,0,0,0,0,0,75321,0,0,0,0,0,0,0,0,92785,1763,15285,25546,6848,8030,54461,0,0,0,0,1929,2488,7286153,18853,0,4559610,0,0,0,0,0,1650024,0,0,0,0,89,1026,112,1962,0,77,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,335118,0,89841,30773,0,185051,0,13756,0,0,0,0,0,0,0,0,284590,2342327,0,0,0,0,0,0,0,0,0,0,4318723,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68018,3/31/2023 0:00:00,22630,0,0,0,0,6214667,25619,0,6778755,0,6214667,25619,0,0,0,0,5,0,0,0,0,122022,3,0,0,0,0,0,0,0,60066,0,8862,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,22263,0,0,10344,285,3251,17854,0,0,0,0,400,0,1861480,11922,0,890101,0,0,0,0,0,1138969,0,0,0,0,24,189,0,751,12,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,68928,0,5402,12269,0,7664,0,26265,0,0,0,0,0,0,0,0,48580,519630,0,0,0,0,0,0,0,0,0,0,538090,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68021,3/31/2023 0:00:00,22675,0,0,0,0,651567506,33874281,3990770,775924610,0,656653506,39455281,3990770,0,0,0,201,0,0,0,0,32022,2,0,0,0,0,0,0,0,7603131,0,538898,0,0,0,0,0,0,0,0,0,0,0,1741854,0,0,0,0,0,0,0,0,4230958,92309,749546,1895292,336662,475214,671486,0,0,0,0,15055,115656,164202095,1155969,0,99844356,0,0,0,0,21674482,49236618,0,0,0,327695,2829,41114,1218,56763,0,885,102816,0,0,0,0,0,0,0,0,0,0,0,0,0,182,8,0,0,0,0,0,0,8142029,0,4699066,1508191,0,2415415,0,0,81089,0,0,0,0,0,0,0,6208358,21904247,0,0,0,0,0,0,0,0,-1929504,0,75962762,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,91759196,0,0,0,0,0,1500000,3500000,0,5000000,209684850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68027,3/31/2023 0:00:00,21907,0,0,0,0,46098390,813704,1001009,48897210,0,46098390,813704,1001009,0,0,0,95,0,0,0,0,12023,3,0,0,0,0,0,0,0,311676,0,130953,0,0,0,0,0,0,0,0,0,0,0,62565,0,0,0,0,0,0,0,0,235315,5107,32612,112632,10097,4172,41626,0,0,0,0,7070,10607,6814068,0,0,1805992,0,0,0,0,470084,3264024,0,0,0,-22851,21,2036,105,4244,180,0,6586,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,442629,0,104230,39290,0,45331,0,0,0,0,0,0,0,0,0,0,570437,1858304,0,0,0,0,0,0,0,0,0,0,4114690,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8504,0,0,0,0,0,1000000,0,0,1000000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68038,3/31/2023 0:00:00,3355,0,0,0,0,452842176,19681442,7997291,517388503,0,452842176,19681442,7997291,0,0,0,34,0,0,0,0,122022,3,0,0,0,0,0,0,0,4413092,0,469441,0,0,0,0,0,0,0,0,0,0,0,450382,0,0,0,0,0,0,0,0,2895964,27554,232834,499627,228718,118362,697891,0,0,0,0,12670,79313,44473896,0,0,20354345,0,0,0,0,5930735,6939397,0,0,0,0,2088,23657,1314,36579,0,2489,66127,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,0,0,0,0,0,4882533,0,1442997,799939,0,652658,400000,0,0,0,0,0,0,0,0,495410773,2519161,19967067,0,0,0,0,0,0,0,0,0,0,35402395,715,0,0,0,99095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469425,469425,78078938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68042,3/31/2023 0:00:00,22583,0,0,0,0,90017980,10607556,2545035,113409303,0,90017980,10607556,2545035,0,0,0,11,0,0,0,0,92022,3,0,0,0,0,0,0,0,414961,0,388019,0,0,0,0,0,0,0,0,0,0,0,50380,0,0,0,0,0,0,0,0,291114,618,33013,53879,10198,6049,134873,0,3750,0,0,7548,7508,6926421,75969,0,4470918,0,0,0,0,1362138,577588,0,0,0,0,486,2195,585,3562,510,351,7689,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,802980,0,135526,166735,0,220221,0,652150,0,0,0,0,0,0,0,0,508074,18048081,0,0,0,0,0,0,0,0,0,0,9757731,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
