"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017"
62114,3/31/2023 0:00:00,16408,WISe,2646000,0,3242306,0,0,49653,0,0,0,0,0,21837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68733,0,0,0,0,0,0,0
62121,3/31/2023 0:00:00,16415,WISe,0,0,1052818,0,14931,205679,0,0,10281,0,0,213114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11199,0,0,4785,0,4785,0,0,1338,0,16299,0,0,0,0,0,0,101527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,3418,0,55033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,17629121,0,0,0,0,0,0,0,354978,0,0,0,0,0,0,0
62123,3/31/2023 0:00:00,16417,WISe,27040000,0,36349938,22552606,135900,545900,0,0,0,0,0,2825164,0,3477,6695,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28627,0,0,0,0,0,0,0,0,0,0,1272,0,2456,110203,6976,23404,17817,0,48197,0,0,59887,0,42021,0,9328,61671,0,70999,0,270719,0,0,0,0,0,0,0,105597,0,0,0,105597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176188,0,0,169081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3052625,0,0,1,192555,0,0,0,1002515,0,0,0,0,0,0,0
62141,3/31/2023 0:00:00,16434,WISe,0,0,17937949,198448680,1569700,2576200,0,51000,34079,0,265489,22398021,101436448,60013,17862,9894,8276,0,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54936,0,0,223120,63758,85188,70275,0,219221,147,31468,152272,0,146970,4114,1895,51730,0,57739,7,376718,293926,0,72189,0,366115,6,29175,0,11225,23213,0,34438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600474,0,0,798828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,55666181,1,45681,251,62633706,481,6005132,0,5436643,0,31292,0,8271486,11481221,71297162,91049869
62143,3/31/2023 0:00:00,16435,WISe,29558339,0,54740595,1517350,0,369300,0,0,0,0,0,3025300,0,32744,5739,0,1219,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,0,0,12269,0,15126,21313,0,36439,4,0,19140,0,35303,0,8097,87820,0,95917,5,0,0,0,0,0,0,0,0,0,17771,0,0,17771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22004,0,0,293998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3404176,0,0,0,0,0,0,0,799892,0,0,0,0,0,0,0
62144,3/31/2023 0:00:00,16436,WISe,7679000,0,9793189,6354831,0,101800,0,0,0,0,0,126227,0,2372,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,2112,3016,120,0,5248,29,0,0,0,44963,0,0,0,0,0,0,1085,0,0,0,0,0,0,17526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,3979,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161829,0,0,0,0,0,0,0
62148,3/31/2023 0:00:00,16439,WISe,2087000,0,3668810,8240000,0,143044,0,0,0,0,0,111914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,0,0,0,0,0,0,1708,1708,1,3943,20063,0,0,0,0,0,0,0,0,109688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163295,0,0,0,0,0,0,0
62160,3/31/2023 0:00:00,16449,WISe,992000,242796,30155211,63102030,766221,1298421,0,0,0,0,0,3285358,15503352,46035,18744,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101278,0,0,91145,51591,22471,13328,0,87390,24,36820,139443,0,17942,0,0,0,24040,24040,1,1726427,772476,562374,379644,62184,1776678,15,0,0,63205,0,0,63205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483226,0,0,0,84966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186574,0,0,1212377,0,84966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,10072611,0,0,0,0,0,0,0,2682787,0,0,0,0,0,0,0
62167,3/31/2023 0:00:00,16456,WISe,672999,1463,1899924,0,0,6700,0,0,0,0,0,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10999,0,0,0,0,0,0,0
62169,3/31/2023 0:00:00,16458,WISe,10500000,0,35503712,5733835,431194,1431194,0,0,0,0,0,2504345,0,33680,8479,11339,798,0,0,0,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14034,0,0,11412,6471,7554,0,0,14025,6,10326,25399,0,5308,15803,0,5257,5129,26189,5,365119,201189,285706,0,0,486895,4,99477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273222,0,0,79592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,23537669,0,0,0,0,0,0,0,1080854,0,0,0,0,0,0,0
62172,3/31/2023 0:00:00,16460,WISe,0,0,90116024,0,14638571,17638571,0,82505,833614,0,0,37570240,7306130,95364,51874,35436,18718,0,1401,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,17562,429,0,0,0,0,0,0,272528,0,0,23271,7895,13364,0,0,21259,11,194431,588403,0,272495,0,68252,0,0,68252,10,4584161,0,109063,0,0,109063,1,360937,47661,3571,0,0,51232,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70480,0,0,0,70480,1,0,0,0,0,0,0,0,24758,0,0,0,0,0,0,0,0,0,0,0,0,257251,16797,0,0,0,16797,3,1198195,6207,0,2062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33060,671686346,0,0,0,0,1363,14682361,0,13825093,390898,107347,196825024,0,131782953,60766004,192548957
62196,3/31/2023 0:00:00,16482,WISe,0,0,4955443,5407000,0,82100,0,0,0,0,0,856060,0,21007,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,0,0,8889,8466,15537,14114,0,38117,11,0,36467,0,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,9271531,0,0,0,0,0,0,0,624182,0,0,0,0,0,0,0
62203,3/31/2023 0:00:00,16488,WISe,7690000,0,22066848,32381568,158700,621000,0,0,0,0,18281,1711648,3669578,17751,5836,26128,914,64496,64496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9843,0,0,27326,503,39742,0,0,40245,11,0,127003,0,29606,10102,2621,0,0,12723,3,34163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147451,0,0,73189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2221999,0,0,0,0,0,0,0,1221117,0,0,0,0,0,0,0
62217,3/31/2023 0:00:00,16500,WISe,0,0,8906772,50461857,0,469300,0,0,0,0,0,3366877,0,26849,14447,719,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852,0,0,25454,16678,6812,286,0,23776,23,2885,67254,0,49239,0,0,0,426,426,1,896405,141292,145687,0,0,286979,2,19264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234961,0,0,312601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,24246404,0,0,0,0,0,0,0,1471028,0,0,0,0,0,0,0
62218,3/31/2023 0:00:00,16501,WISe,13568000,0,18926458,0,0,0,0,0,0,0,0,230005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620040,0,0,0,257757,0,0,0,0,0,0,0
62219,3/31/2023 0:00:00,16502,WISe,50781000,595240,54109216,30929000,0,468200,0,0,0,0,0,1367127,17080221,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,2475,0,2475,0,0,0,0,93378,0,0,0,0,0,0,0,0,36950,0,0,36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1089529,0,0,0,0,19,216238,0,932251,0,0,0,0,0,0,0
62228,3/31/2023 0:00:00,16509,WISe,1250000,0,14210604,0,256100,256100,0,0,188539,0,0,3181683,0,2098,557,0,0,0,66687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14873,0,0,6607,1765,6954,7211,0,15930,4,23928,365790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406356,0,0,62707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,50416420,0,0,0,0,0,0,0,758086,0,0,0,0,0,0,0
62243,3/31/2023 0:00:00,16523,WISe,0,0,11965861,46987586,722700,1162900,0,0,0,0,0,3678312,16041664,67781,12493,0,0,0,0,0,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56182,0,0,107100,6312,8211,8069,0,22592,9,0,90516,0,297464,0,79649,58797,0,138446,4,113811,0,0,31585,0,31585,1,654458,0,38896,0,0,38896,1,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153010,0,0,726791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,20323072,0,0,69,11327925,3,90772,0,2092600,0,0,0,0,0,0,0
62245,3/31/2023 0:00:00,16524,WISE,3224000,0,18216409,29337742,231436,509536,0,0,0,0,0,3142623,0,19823,3349,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,19904,13942,1489,0,0,15431,3,0,14975,0,0,0,0,0,0,0,0,58289,0,0,0,0,0,0,0,23955,19086,0,0,43041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,11996462,0,0,0,0,0,0,0,883533,0,0,0,0,0,0,0
62249,3/31/2023 0:00:00,16527,WISe,3972000,0,8814168,15642031,0,218500,0,0,0,0,0,1917758,0,9347,4422,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,1359,7674,0,0,9033,7,0,3952,0,3358,0,0,0,0,0,0,400514,0,0,98911,0,98911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5311,0,0,181850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623914,0,0,0,0,0,0,0
62258,3/31/2023 0:00:00,16536,WISe,0,0,129592,0,3250104,3267870,0,0,0,0,0,3113,0,35,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11003,0,0,1967,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43862,0,0,0,0,0,0,0
62264,3/31/2023 0:00:00,16541,WISe,500000,0,1751574,15950553,48200,166200,0,0,0,0,0,607668,0,746,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16140,0,5593,0,0,5593,2,0,0,0,0,0,0,0,0,0,0,72616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,132804,0,0,0,0,0,0,0,174381,0,0,0,0,0,0,0
62282,3/31/2023 0:00:00,16558,WISe,26615000,0,29026554,0,0,201500,0,0,0,0,0,178847,0,17851,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9082,0,0,3232,2959,2170,3523,0,8652,7,0,0,0,0,0,0,0,0,0,0,34969,0,0,0,0,0,0,31934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041,0,0,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,229638,0,0,0,0,0,0,0,360938,0,0,0,0,0,0,0
62316,3/31/2023 0:00:00,16587,WISe,0,0,463817,5682000,0,44000,0,0,0,0,0,35075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41095,0,0,0,0,0,0,0
62322,3/31/2023 0:00:00,16592,WISe,0,0,32229947,268316317,763954,1517911,0,0,304455,0,0,13973457,7216974,125291,34843,50750,0,0,0,0,9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91631,37872,131844,28843,0,198559,35,104925,73499,0,60372,1721,0,39741,0,41462,4,230745,0,0,0,0,0,0,15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218017,0,0,696868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5841,136240164,0,0,0,0,674,15245831,0,5657804,0,0,0,23146,4917438,1447219,6387803
62323,3/31/2023 0:00:00,16593,WISe,3250000,0,24617209,8975673,725700,1152033,0,0,0,0,0,2299456,15976676,14286,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4163,0,0,14212,13612,0,0,0,13612,2,0,94447,0,0,0,0,0,0,0,0,1120658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49585,0,0,49585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112222,0,0,190978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63926,0,1905460,0,0,0,0,0,0,0
62325,3/31/2023 0:00:00,16595,WISe,1490000,0,11918395,69166100,0,482300,0,4349,59870,0,0,6535970,433840,14024,7304,10549,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,0,0,76504,5772,15035,2135,0,22942,13,0,125577,0,46331,13521,11038,0,0,24559,2,249221,111338,0,0,123415,234753,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268083,0,0,151893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,51270256,0,0,0,0,411,5408219,0,2091058,0,0,0,0,0,0,0
62330,3/31/2023 0:00:00,16600,WISe,7322000,0,8452761,0,0,85600,0,0,0,0,0,301004,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9594,2961,9579,0,0,12540,3,0,28926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239,0,0,0,3239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35126,0,0,9579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193720,0,0,0,0,0,0,0
