"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
68259,3/31/2023 0:00:00,5313,0,158795747,26963930,9272710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247585764,81515412,294404502,329943165,20194399,973643242,0,0,0,0,0,0,0,-113956600,0,0,0,0,0,0,0,0,0,0,0,2766469907,0,0,0,0,0,0,0,0,,0,2953513000,0,0,0,0,0,0,0,0,0,0,0,6501831,0,0,0,0,0,0,0,0,0
68266,3/31/2023 0:00:00,11695,0,0,567312,438634,1,0,578895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,75000,0,0,0,0,0,105431713,0,0,0,0,0,0,0,0,01/01/2023,0,116874179,0,0,0,0,0,0,0,0,0,0,0,75421,0,0,0,0,0,0,0,0,0
68271,3/31/2023 0:00:00,22229,0,70811829,19400943,0,1,0,18914407,0,0,0,0,0,0,0,0,0,0,0,0,55778696,30000670,87136765,196379304,26338115,395633550,0,0,0,0,0,0,0,-52349698,0,2851511,0,0,0,2851511,0,0,0,0,0,2143112645,4,24890,24890,0,0,0,4,24890,01/01/2023,6943740,2314344136,0,0,0,0,0,0,0,0,0,0,0,5771918,0,0,0,0,0,0,0,0,0
68273,3/31/2023 0:00:00,22232,0,0,216271,0,1,0,397640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023611,0,0,0,0,0,0,0,0,01/01/2023,0,20337446,0,0,0,0,0,0,0,0,0,0,0,45103,0,0,0,0,0,0,0,0,0
68274,3/31/2023 0:00:00,6968,0,6729250,251895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295740,0,0,0,295740,0,0,0,0,0,0,0,-11962,0,0,0,0,0,0,0,0,0,0,0,114055883,0,0,0,0,0,0,0,0,,0,123550939,0,0,0,0,0,0,0,0,0,0,0,155917,0,0,0,0,0,0,0,0,0
68278,3/31/2023 0:00:00,4138,0,372973425,32665523,5298237,0,0,0,0,0,0,0,0,0,9404831,0,0,0,0,9404831,859171,25212132,43427955,149692429,2330978,221522665,0,2412920,55604409,99481502,0,157498831,0,-27148332,0,0,0,0,0,0,0,0,0,0,0,4952764728,0,0,0,0,0,0,0,0,,0,5459320426,0,0,0,0,0,0,0,0,0,0,0,7442311,0,157988,316063,0,0,0,0,0,0
68280,3/31/2023 0:00:00,22239,0,0,406714,0,1,0,524636,0,0,0,0,0,0,0,0,0,0,0,0,248000,250000,4980000,0,0,5478000,0,0,249000,0,0,249000,0,-221348,0,65805,0,0,0,65805,0,0,0,0,0,47559710,0,0,0,0,0,0,0,0,01/01/2023,5805,53208901,0,0,0,0,0,0,0,0,0,0,0,6768,0,0,0,0,0,0,0,0,0
68283,3/31/2023 0:00:00,22240,0,0,466552,0,1,0,512728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998580,996466,0,0,0,2995046,0,0,0,0,0,0,0,0,0,0,0,0,0,58208009,0,0,0,0,0,0,0,0,01/01/2023,0,63752710,0,0,0,0,0,0,0,0,0,0,0,8146,0,0,0,0,0,0,0,0,0
68284,3/31/2023 0:00:00,22225,0,0,81833,0,1,0,23181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7376913,12432502,3793369,0,0,23602784,0,0,0,-15137,0,0,0,-15137,0,0,0,0,0,58638796,0,0,0,0,0,0,0,0,01/01/2023,15983,71203760,0,0,0,0,0,0,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,0
68286,3/31/2023 0:00:00,4174,0,0,544279,0,1,0,46773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46968528,0,0,0,0,0,0,0,0,01/01/2023,19495,54442321,0,0,0,0,0,0,0,0,0,0,0,104122,0,0,0,0,0,0,0,0,0
68287,3/31/2023 0:00:00,1850,0,85460123,19413834,6018000,1,0,19042967,0,0,0,0,0,0,0,0,0,0,0,0,38758849,24716081,87814907,89699071,0,240988907,2448529,611780,355517,0,0,3415827,0,-32828538,0,2629847,0,0,274865,2904712,0,0,0,0,274865,1846734474,1,1873,1873,44,347475,337051,1,1873,01/01/2023,6960036,2068407589,0,0,0,0,0,0,0,0,0,0,0,4467013,0,0,0,0,0,0,0,0,0
68291,3/31/2023 0:00:00,26309,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647593,0,0,0,0,0,0,0,0,,0,3993336,0,0,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0
68293,3/31/2023 0:00:00,22322,0,2987186,1299043,426734,1,0,185321,0,0,0,0,0,0,0,0,0,0,0,0,6620928,5253614,2522617,1669557,0,16066716,0,0,0,0,0,0,0,-1110191,0,52618,0,0,0,52618,0,0,0,0,0,107966767,0,0,0,0,0,0,0,0,01/01/2023,111614,114355317,0,0,0,0,0,0,0,0,0,0,0,249862,0,0,0,0,0,0,0,0,0
68295,3/31/2023 0:00:00,2496,0,0,1193121,0,1,0,712323,0,0,0,0,0,0,0,0,0,0,0,0,1169208,4720836,0,3299012,0,9189056,0,0,0,0,0,0,0,-329183,0,208441,0,0,-409,208032,0,0,0,0,2967,166822891,0,0,0,0,0,0,0,0,Fiscal Year 2020,0,180574249,0,0,0,0,0,0,0,0,0,0,0,575377,0,0,0,0,0,0,0,0,0
68296,3/31/2023 0:00:00,2921,0,0,734571,0,1,0,313504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912937,6990020,5446069,0,0,18349026,0,0,0,33061,0,0,0,33061,0,0,0,0,0,104305854,0,0,0,0,0,0,0,0,01/01/2023,91884,113023300,0,0,0,0,0,0,0,0,0,0,0,216083,0,0,0,0,0,0,0,0,0
68297,3/31/2023 0:00:00,1702,0,0,140543,0,1,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,585391,1574028,3180463,13693188,570406,19603476,0,0,0,0,0,0,0,-3958107,0,6173,0,0,0,6173,0,0,0,0,0,53984805,0,0,0,0,0,0,0,0,01/01/2023,55787,56840557,0,0,0,0,0,0,0,0,0,0,0,20623,0,0,0,0,0,0,0,0,0
68298,3/31/2023 0:00:00,22226,0,0,3695077,1086144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881120,39830340,1811070,0,0,44522530,0,0,0,0,0,0,0,-3503518,0,0,0,0,0,0,0,0,0,0,0,605889958,0,0,0,0,0,0,0,0,,0,653773803,0,0,0,0,0,0,0,0,0,0,0,1061983,0,0,0,0,0,0,0,0,0
68300,3/31/2023 0:00:00,6748,0,465346,1257483,0,1,0,443905,0,0,0,0,0,0,0,250000,750000,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194600,0,0,2312,196912,0,0,0,0,0,49991520,0,0,0,0,0,0,0,0,02/01/2023,310994,55738758,0,0,0,0,0,0,0,0,0,0,0,76773,0,0,0,0,0,0,0,0,0
68301,3/31/2023 0:00:00,1792,0,82796207,20942079,8719228,1,0,8971897,0,0,0,0,0,0,0,0,0,0,0,0,2014083,393616,18775111,53115504,21386960,95685274,68,0,0,0,0,68,0,-15773114,0,649738,0,0,0,649738,0,0,0,0,22195,982415972,20,916394,916394,0,0,0,20,916394,Fiscal Year 2022,4475648,1056905876,0,0,0,0,0,0,0,0,0,0,0,1781437,0,0,4647,0,0,0,0,0,0
68302,3/31/2023 0:00:00,8580,0,43152061,13098534,9055401,1,0,5165559,0,0,0,0,0,0,0,0,0,0,0,0,16647090,26783089,35520068,136604898,9031236,224586381,0,0,0,0,0,0,0,-21915206,0,841349,0,0,0,841349,0,0,0,0,0,696898199,0,0,0,0,0,0,0,0,01/01/2023,1798619,766076950,0,0,0,0,0,0,0,0,0,0,0,1738343,0,0,0,0,0,0,0,0,0
68305,3/31/2023 0:00:00,22280,0,0,196733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275243,2667415,2515345,500000,0,11958003,0,0,0,0,0,0,0,0,0,0,0,0,0,52382719,0,0,0,0,0,0,0,0,,0,60350345,0,0,0,0,0,0,0,0,0,0,0,89132,0,0,0,0,0,0,0,0,0
68315,3/31/2023 0:00:00,22333,0,55785099,4766685,2451033,1,0,13488748,0,0,0,0,0,0,0,0,0,0,0,0,5647356,41870351,15272232,35399429,8585795,106775163,0,0,0,0,0,0,0,-13244925,0,1363168,0,0,0,1363168,0,0,0,0,0,1008411367,5,6870756,6747736,0,0,0,2,54738,01/01/2023,7004153,1082101517,0,0,0,0,0,0,0,0,0,0,0,2072996,0,0,0,0,0,0,0,0,0
68316,3/31/2023 0:00:00,14113,0,1887684,211647,0,1,0,202270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202270,0,0,1126,203396,0,0,0,0,1126,79781952,0,0,0,0,0,0,0,0,01/01/2023,0,86521969,0,0,0,0,0,0,0,0,0,0,0,118525,0,0,0,0,0,0,0,0,0
68317,3/31/2023 0:00:00,26305,0,0,767190,177041,1,0,285499,0,0,0,0,0,0,0,0,0,0,0,0,1127,2115477,196831,628235,0,2941670,0,0,0,0,0,0,0,-118529,0,0,0,0,0,0,0,0,0,0,0,81818163,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,99858339,0,0,0,0,0,0,0,0,0,0,0,141840,0,0,0,0,0,0,0,0,0
68321,3/31/2023 0:00:00,1542,0,0,399468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999275,5436775,10479128,150000,0,17065178,0,0,0,0,0,0,0,0,0,0,0,0,0,71700109,0,0,0,0,0,0,0,0,,0,80571763,0,0,0,0,0,0,0,0,0,0,0,23399,0,0,0,0,0,0,0,0,0
68322,3/31/2023 0:00:00,4182,0,22991771,7026761,3209829,1,0,12643983,0,0,0,17624797,15164485,32789282,0,0,0,0,0,0,50203452,68626151,61063692,39148913,7149074,226191282,0,0,0,0,0,0,0,-20710418,0,956966,0,0,0,956966,0,0,0,0,0,1244085928,1,284772,284772,32,4717643,4717643,1,284772,01/01/2023,6426325,1417148324,0,0,0,0,0,0,0,0,0,0,0,1702847,0,1174277,0,0,0,0,0,0,0
68324,3/31/2023 0:00:00,2344,0,0,2028276,0,1,0,505908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,28000,0,0,0,0,0,149456704,0,0,0,0,0,0,0,0,01/01/2023,0,165528428,0,0,0,0,0,0,0,0,0,0,0,218311,0,0,0,0,0,0,0,0,0
68325,3/31/2023 0:00:00,5070,0,151279,1117446,372715,1,0,1474470,0,0,0,0,0,0,0,0,0,0,0,0,499571,0,0,0,0,499571,0,0,0,0,0,0,0,-22117,0,245539,0,0,0,245539,0,0,0,0,0,83167569,0,0,0,0,0,0,0,0,01/01/2023,866715,90982650,0,0,0,0,0,0,0,0,0,0,0,390782,0,0,0,0,0,0,0,0,0
68328,3/31/2023 0:00:00,23716,0,0,79137,117481,1,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2657615,7697703,1909000,0,0,12264318,0,0,0,900,0,0,0,900,0,0,0,0,0,88547530,1,12672,12672,0,0,0,1,12672,01/01/2023,0,106564812,0,0,0,0,0,0,0,0,0,0,0,12069,0,0,0,0,0,0,0,0,0
68331,3/31/2023 0:00:00,22324,0,387836,291189,0,1,0,122455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712000,3968000,0,0,0,8680000,0,0,0,0,0,0,0,0,0,0,0,0,0,49597014,0,0,0,0,0,0,0,0,01/01/2023,47782,53930392,0,0,0,0,0,0,0,0,0,0,0,97242,0,0,0,0,0,0,0,0,0
68332,3/31/2023 0:00:00,1924,0,0,350725,0,1,0,131792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248634,1487462,0,0,0,2736096,0,0,0,36780,0,0,0,36780,0,0,0,0,0,42386790,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,50411473,0,0,0,0,0,0,0,0,0,0,0,84372,0,0,0,0,0,0,0,0,0
68342,3/31/2023 0:00:00,4481,0,0,2346069,984540,1,0,1806447,0,0,0,0,0,0,0,0,0,0,0,0,6709,17464,0,1446706,0,1470879,0,0,0,0,0,0,0,-11771,0,139689,0,0,0,139689,0,0,0,0,0,283520881,0,0,0,0,0,0,0,0,01/01/2023,99872,330908355,0,0,0,0,0,0,0,0,0,0,0,811222,0,0,0,0,0,0,0,0,0
68343,3/31/2023 0:00:00,7028,0,0,252887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22805250,0,0,0,0,0,0,0,0,,0,24992360,0,0,0,0,0,0,0,0,0,0,0,26148,0,0,0,0,0,0,0,0,0
68349,3/31/2023 0:00:00,3546,0,11867580,765153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696055,2993744,3888269,20559361,921803,29059232,0,0,0,0,0,0,0,-4468342,0,0,0,0,0,0,0,0,0,0,0,234084970,0,0,0,0,0,0,0,0,,0,257548345,0,0,0,0,0,0,0,0,0,0,0,110125,0,0,0,0,0,0,0,0,0
68353,3/31/2023 0:00:00,14223,0,76717179,5094978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990200,7461800,2725480,0,0,11177480,499592,0,0,0,0,499592,0,-822520,0,0,0,0,0,0,0,0,0,0,0,1286568457,0,0,0,0,0,0,0,0,,0,1397484174,0,0,0,0,0,0,0,0,0,0,0,1682057,0,0,0,0,0,0,0,0,0
68354,3/31/2023 0:00:00,1062,0,0,917009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329718,4329334,4031573,5710821,711610,16113056,0,0,0,0,0,0,0,-2567348,0,0,0,0,0,0,0,0,0,0,0,72586549,0,0,0,0,0,0,0,0,,0,78336101,0,0,0,0,0,0,0,0,0,0,0,9657,0,0,0,0,0,0,0,0,0
68356,3/31/2023 0:00:00,2136,0,16688889,2893808,0,1,0,2485838,929020,0,0,0,0,929020,53928,81380,826323,848110,131700,1941441,479130,1375929,445175,0,0,2300234,500000,2248854,500000,0,0,3248854,0,-141493,0,275470,0,0,0,275470,0,0,0,0,0,167180474,0,0,0,0,0,0,0,0,01/01/2023,1347816,189797980,0,0,0,0,0,0,0,0,0,0,0,236539,0,42955,0,0,0,0,0,0,0
68358,3/31/2023 0:00:00,5137,0,14475,650874,0,1,0,86543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,0,0,0,2532,0,0,0,0,0,45891049,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,49568281,0,0,0,0,0,0,0,0,0,0,0,44533,0,0,0,0,0,0,0,0,0
68359,3/31/2023 0:00:00,2419,0,58887793,5578568,2314653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80493131,17500595,88485918,97179225,0,283658869,0,0,0,0,0,0,0,-30062700,0,0,0,0,0,0,0,0,0,0,0,901713443,1,1946,1946,0,0,0,1,1946,,0,1023217044,0,0,0,0,0,0,0,0,0,0,0,2007389,0,0,0,0,0,0,0,0,0
68361,3/31/2023 0:00:00,13251,0,7573671,1071826,0,1,0,167842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147976,55807124,0,0,0,0,0,0,0,0,03/01/2023,75000,60460946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68366,3/31/2023 0:00:00,1796,0,122344703,20603619,0,1,0,28468105,0,0,0,0,0,0,0,0,0,0,0,0,337209679,31788471,237974672,289054001,3402744,899429566,0,0,0,0,0,0,0,-89468645,0,1997579,0,0,0,1997579,0,0,0,0,0,4165423352,18,219183,125724,0,0,6488323,2,97521,01/01/2023,10360054,4478670896,0,0,0,0,0,0,0,0,0,0,0,8801028,0,0,0,0,0,0,0,0,0
68369,3/31/2023 0:00:00,3040,0,929061,2424369,0,1,0,868819,0,0,0,115697,0,115697,0,0,0,0,0,0,0,0,0,0,0,6366735,0,0,0,0,6366735,0,0,-1086428,0,190310,0,0,0,190310,0,0,0,0,0,113596517,0,0,0,0,0,0,0,0,01/01/2023,0,125093417,0,0,0,0,0,0,0,0,0,0,0,403607,0,0,0,0,0,0,0,0,0
68371,3/31/2023 0:00:00,2505,0,0,452773,41032,1,0,462322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121,0,0,0,11121,0,0,0,0,0,59575094,0,0,0,0,0,0,0,0,01/01/2023,189910,69081469,0,0,0,0,0,0,0,0,0,0,0,75257,0,0,0,0,0,0,0,0,0
68373,3/31/2023 0:00:00,9740,0,63133085,10404767,2564626,1,0,11903963,0,0,0,0,0,0,0,0,0,0,0,0,116220458,77152596,226317688,99441524,7221265,526353531,0,0,0,0,0,0,0,-52748648,0,474166,0,0,309487,783653,0,0,0,0,0,1991469802,0,0,0,0,0,0,0,0,01/01/2023,0,2127770487,0,0,0,0,0,0,0,0,0,0,0,2768936,0,0,0,0,0,202,4878335,0,0
68374,3/31/2023 0:00:00,6209,0,0,10057970,0,1,0,9567150,0,0,0,0,0,0,0,0,0,0,0,0,6828066,2974411,10018896,33468455,5860812,59150640,0,0,0,0,0,0,0,-6860212,0,2173068,0,0,7304,2180372,0,0,0,0,7304,822086537,5,53406,0,0,0,0,5,53406,01/01/2023,982325,901120160,0,0,0,0,0,0,0,0,0,0,0,2774344,0,0,0,0,0,0,0,0,0
68376,3/31/2023 0:00:00,269,0,1055628,5477894,0,1,0,4264141,0,0,0,0,0,0,0,0,0,0,0,0,2112,1887974,9415598,8046480,0,19352164,0,0,0,0,0,0,0,-878415,0,1200000,0,0,0,1200000,0,0,0,0,0,605425854,0,0,0,0,0,0,0,0,01/01/2023,1600000,654463208,0,0,0,0,0,0,0,0,0,0,0,1151893,0,0,0,0,0,0,0,0,0
68377,3/31/2023 0:00:00,2479,0,18775505,4869687,1170824,1,0,1633152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34814360,23331975,2669747,24486295,47718247,133020624,0,0,0,90907,0,0,0,90907,0,0,0,0,75643,613041261,0,0,0,0,0,0,0,0,03/01/2023,936068,668658706,0,0,53280,245633,96347,781145,0,0,0,0,0,348646,0,0,0,0,0,0,0,0,0
68383,3/31/2023 0:00:00,7008,0,379671990,9299245,3560330,1,0,39170295,0,0,0,0,0,0,0,0,0,0,0,0,78133735,146741366,245038379,205437044,0,675350524,0,0,0,0,0,0,0,-98815425,0,4850730,0,0,459190,5309920,0,0,0,0,0,4435207016,1,96143,96143,0,0,0,1,96143,01/01/2023,4994114,4838791533,0,0,0,0,0,0,0,0,0,0,0,1789287,0,0,0,0,0,0,0,0,0
68386,3/31/2023 0:00:00,1393,0,0,2791015,1167,1,0,977548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,500000,0,0,1500000,0,0,0,78015,0,0,0,78015,0,0,0,0,0,206862371,0,0,0,0,0,0,0,0,01/01/2023,183037,226551840,0,0,0,0,0,0,0,0,0,0,0,535039,0,0,46451,0,0,0,0,0,0
68389,3/31/2023 0:00:00,26331,0,0,499401,278949,1,0,98902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456681,0,0,0,456681,0,0,0,10785,0,0,0,10785,0,0,0,0,0,100209976,0,0,0,0,0,0,0,0,01/01/2023,0,108793514,0,0,0,0,0,0,0,0,0,0,0,17324,0,0,0,0,0,0,0,0,0
68391,3/31/2023 0:00:00,90,0,153787055,15636879,7200313,1,0,22809808,277455,0,0,3296266,11054839,14628560,0,0,0,0,0,0,45786485,6339122,39876897,75513192,2527485,170043181,0,0,0,0,0,0,0,-16353242,0,2192603,0,0,19292,2211895,0,0,0,0,215497,2752728916,0,0,0,0,0,0,0,0,01/01/2023,11495073,3105101857,0,0,0,0,0,0,0,0,0,0,0,3238693,0,553496,-294255,7,2707840,0,0,0,0
68394,3/31/2023 0:00:00,7361,0,42834119,7121132,0,1,0,7713447,0,0,0,0,0,0,0,0,0,0,0,0,130375573,6283027,60892903,121690316,18616066,337857885,0,0,0,0,0,0,0,-27875786,0,965560,0,0,0,965560,0,0,0,0,336000,2124308912,1,213752,213752,0,0,0,1,213752,01/01/2023,-2059946,2274287239,0,0,0,0,0,0,0,0,0,0,0,1182310,0,0,-5457384,0,0,519,2426109,0,0
68395,3/31/2023 0:00:00,4143,0,5843724,1287962,0,1,0,1548290,0,0,0,220302,0,220302,0,0,0,0,0,0,0,554722,543847,0,0,1098569,0,0,0,0,0,0,0,-41253,0,76647,0,0,0,76647,0,0,0,0,0,245831522,0,0,0,0,0,0,0,0,01/01/2023,63536,268392818,0,0,0,0,0,0,0,0,0,0,0,240361,0,0,0,11,1810435,0,0,0,0
68402,3/31/2023 0:00:00,5526,0,3595143,6103724,2295895,1,0,7595815,0,0,0,0,0,0,0,0,0,0,0,0,26493768,44500137,22186981,43055153,4458546,140694585,0,0,0,0,0,0,0,-11770891,0,991616,0,0,0,991616,0,0,0,0,0,932014674,4,71729,71729,0,0,0,4,71729,01/01/2023,3275251,1011804183,0,0,0,0,0,0,0,0,0,0,0,1950517,0,0,0,0,0,0,0,0,0
68407,3/31/2023 0:00:00,2730,0,0,19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432754,0,0,0,0,0,0,0,0,,0,1536052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68409,3/31/2023 0:00:00,5193,0,1956209,4029129,348483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117109,50755266,28786397,37625503,927227,138211502,0,0,0,0,0,0,0,-11440880,0,0,0,0,0,0,0,0,0,0,0,385052051,0,0,0,0,0,0,0,0,,0,409421110,0,0,0,0,0,0,0,0,0,0,0,642721,0,0,0,0,0,0,0,0,0
68410,3/31/2023 0:00:00,1877,0,252878,2803291,755807,1,0,1988425,0,0,0,0,0,0,0,0,0,0,0,0,9,398,519,975,0,1901,3400000,8500000,3296474,0,2500000,17696474,0,0,0,120627,0,0,0,120627,0,0,0,0,0,178809051,0,0,0,0,0,0,0,0,01/01/2023,1002555,199822838,0,0,0,0,0,0,0,0,0,0,0,516638,0,0,0,0,0,0,0,0,0
68411,3/31/2023 0:00:00,318,0,0,146849,0,1,0,26462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929081,0,0,0,929081,0,0,0,0,0,0,0,0,0,0,0,0,0,11113039,0,0,0,0,0,0,0,0,03/01/2023,0,12170840,0,0,0,0,0,0,0,0,0,0,0,1669,0,0,0,0,0,0,0,0,0
68413,3/31/2023 0:00:00,18786,0,89977702,1134041,0,1,0,4612340,0,0,0,328412,0,328412,0,0,0,0,0,0,32241210,85032262,88228741,91025974,0,296528187,0,0,0,0,0,0,0,-32149336,0,1127942,0,0,13825,1141767,0,0,0,0,13825,1314608711,0,0,0,0,0,0,0,0,01/01/2023,1060081,1475179638,0,0,0,0,0,0,0,0,0,0,0,1868301,0,14568,-922143,0,0,0,0,0,0
68415,3/31/2023 0:00:00,17027,0,78148755,4678275,1502000,1,0,5790486,0,0,0,0,0,0,0,0,0,0,0,0,39643395,10820054,73472972,70779752,22655145,217371318,0,0,0,0,0,0,0,-28050034,0,217307,0,0,100000,317307,0,0,0,0,100000,1041863075,1,19658,19658,0,0,0,1,19658,01/01/2023,1970841,1114169438,0,0,0,0,0,0,0,0,0,0,0,672793,0,0,0,0,0,0,0,0,0
68416,3/31/2023 0:00:00,14064,0,189860641,9021304,3800172,1,0,15918728,0,0,0,0,0,0,0,0,0,0,0,0,17112925,65686015,69493206,194808894,18018343,365119383,0,0,0,0,0,0,0,-51009260,0,647677,0,0,0,647677,0,0,0,0,0,2351792243,0,0,0,0,0,0,0,0,Fiscal Year 2022,4953126,2523815999,0,0,0,0,0,0,0,0,0,0,0,1261607,0,0,0,0,0,0,0,0,0
68417,3/31/2023 0:00:00,2636,0,184675952,19168780,11954753,0,0,0,0,0,0,0,39277774,39277774,0,0,0,0,0,0,16498656,207081713,263007899,695637135,1076382,1183301784,33267,0,0,0,0,33268,0,-160347779,0,0,0,0,0,0,0,0,0,0,0,4195973128,3,51309,51309,0,0,0,3,51309,,0,4449909048,0,0,0,0,0,0,0,0,0,0,0,10071647,0,2446216,-2759160,0,0,0,0,0,0
68420,3/31/2023 0:00:00,26344,0,0,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492000,0,0,0,0,1492000,0,0,0,0,0,0,0,0,0,0,0,0,0,9685610,0,0,0,0,0,0,0,0,,0,11795467,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0
68421,3/31/2023 0:00:00,3461,0,26542499,4483974,2744058,1,0,8514355,0,0,0,0,0,0,0,0,0,0,0,0,18356146,13986142,28167089,37238580,956075,98704032,0,0,0,0,0,0,0,-10763428,0,1423522,0,0,0,1423522,0,0,0,0,0,1022713847,0,0,0,0,0,0,0,0,01/01/2023,3532657,1131013378,0,0,0,0,0,0,0,0,0,0,0,2000181,0,0,0,283,3051305,0,0,0,0
68423,3/31/2023 0:00:00,9215,0,26405704,700991,0,1,0,1010335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36968091,64969793,1413277,5839272,0,109190433,0,0,0,25000,0,0,0,25000,0,0,0,0,0,332733340,0,0,0,0,0,0,0,0,01/01/2023,414018,376397336,0,0,0,0,0,0,0,0,0,0,0,480310,0,0,0,0,0,0,0,0,0
